DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD
2015.01.02	00:00:00	120.604	120.838	119.880	120.255	114675	0	80
2015.01.02	08:00:00	120.683	120.844	120.508	120.756	14280	0	22
2015.01.02	12:00:00	120.755	120.843	120.620	120.696	15425	0	21
2015.01.02	16:00:00	120.697	120.779	119.898	120.118	22520	0	21
2015.01.02	20:00:00	120.120	120.329	120.097	120.172	7956	0	25
2015.01.05	00:00:00	119.744	119.932	118.437	119.758	228150	0	76
2015.01.05	04:00:00	119.757	119.837	119.483	119.558	11408	0	25
2015.01.05	08:00:00	119.561	119.944	119.510	119.586	21219	0	21
2015.01.05	12:00:00	119.587	119.587	118.783	118.794	24434	0	21
2015.01.05	16:00:00	118.793	118.853	118.443	118.675	26600	0	21
2015.01.05	20:00:00	118.672	118.955	118.581	118.751	9959	0	22
2015.01.06	00:00:00	118.784	118.791	117.159	118.675	251620	0	76
2015.01.06	04:00:00	118.674	118.674	118.272	118.351	11151	0	21
2015.01.06	08:00:00	118.350	118.525	117.688	117.774	25401	0	21
2015.01.06	12:00:00	117.775	118.178	117.668	117.943	25305	0	21
2015.01.06	16:00:00	117.943	118.056	117.446	117.585	31557	0	21
2015.01.06	20:00:00	117.584	117.725	117.102	117.102	16806	0	22
2015.01.07	00:00:00	117.188	117.936	116.928	117.646	217448	0	76
2015.01.07	04:00:00	117.648	117.773	117.473	117.546	9332	0	23
2015.01.07	08:00:00	117.545	117.949	117.247	117.274	24768	0	21
2015.01.07	12:00:00	117.274	117.669	117.214	117.604	28270	0	21
2015.01.07	16:00:00	117.604	117.753	117.304	117.674	29154	0	21
2015.01.07	20:00:00	117.675	117.697	117.311	117.519	16587	0	21
2015.01.08	00:00:00	117.548	117.949	117.137	117.822	166850	0	76
2015.01.08	04:00:00	117.819	117.926	117.739	117.780	10383	0	23
2015.01.08	08:00:00	117.779	117.962	117.461	117.468	22141	0	21
2015.01.08	12:00:00	117.466	117.514	117.136	117.231	24671	0	21
2015.01.08	16:00:00	117.232	117.635	117.189	117.583	26021	0	21
2015.01.08	20:00:00	117.583	117.660	117.337	117.433	10631	0	21
2015.01.09	00:00:00	117.470	117.680	116.709	117.451	200138	0	76
2015.01.09	04:00:00	117.456	117.523	117.188	117.319	10574	0	21
2015.01.09	08:00:00	117.319	117.459	117.168	117.386	20637	0	21
2015.01.09	12:00:00	117.390	117.415	116.847	117.283	25386	0	21
2015.01.09	16:00:00	117.283	117.364	116.723	116.788	32334	0	21
2015.01.09	20:00:00	116.790	116.967	116.692	116.693	11978	0	23
